naive time (ms),naive (bytes),iterator time (ms),iterator (bytes),typing time (ms),typing (bytes)
84063,365712960,20353,388781632,15823,324797312
84063,364664384,20353,389305920,15824,324666240
84063,363615808,20355,389830208,15824,324535168
84063,362567232,20355,389305920,15824,324666240
84064,361518656,20356,406083136,15824,324797312
84064,362567232,20357,406607424,15824,324797312
84064,362567232,20357,407131712,15824,324797312
84065,363615808,20357,423908928,15824,325976960
84065,364664384,20357,440686144,15824,327156608
84065,365712960,20358,457463360,15824,327287680
84066,364664384,20358,474240576,15824,327418752
84066,363615808,20359,474764864,15824,327549824
84066,364664384,20359,475289152,16130,327680896
84067,365712960,20359,483677760,16130,327811968
84067,366761536,20359,492066368,16131,327943040
84068,367810112,20389,483677760,16131,328074112
84068,368858688,20390,475289152,16131,328205184
84069,369907264,20392,483677760,16143,328074112
84069,370955840,20392,492066368,16143,327943040
84070,372004416,20413,483677760,16143,327811968
84070,373052992,20414,475289152,16143,327680896
84071,374101568,20415,479483456,16143,327549824
84071,373052992,20416,483677760,16143,327418752
84071,372004416,20433,479483456,16143,327287680
84071,370955840,20433,475289152,16143,327156608
84071,369907264,20435,479483456,16143,325976960
84072,370955840,20435,483677760,16144,324797312
84072,372004416,20446,479483456,16144,324666240
84073,373052992,20446,475289152,16144,324535168
84073,374101568,20447,477386304,16144,325059456
84073,373052992,20447,479483456,16145,325583744
84074,372004416,20461,477386304,16145,329778048
84074,370955840,20461,475289152,16145,333972352
84074,369907264,20462,477386304,16145,334496640
84075,368858688,20462,479483456,16146,335020928
84075,367810112,20469,477386304,16147,334496640
84075,366761536,20470,475289152,16147,338690944
84076,365712960,20470,476337728,16147,338822016
84076,364664384,20470,477386304,16148,338953088
84077,365712960,20479,476337728,16148,343147392
84077,366761536,20479,475289152,16148,347341696
84078,367810112,20479,476337728,16149,351536000
84078,368858688,20479,477386304,16149,355730304
84078,369907264,20485,476337728,16150,355861376
84079,370955840,20485,475289152,16150,355992448
84079,369907264,20486,475813440,16150,358089600
84080,370955840,20486,476337728,16150,360186752
84080,372004416,20494,475813440,16159,358089600
84080,370955840,20494,475289152,16160,355992448
84081,369907264,20495,475813440,16160,358089600
84081,370955840,20495,476337728,16161,360186752
84082,372004416,20501,475813440,16169,358089600
84082,370955840,20501,475289152,16169,355992448
84082,369907264,20501,474764864,16170,357041024
84083,370955840,20502,474240576,16170,358089600
84083,372004416,20503,457463360,16174,357041024
84084,373052992,20505,440686144,16174,355992448
84084,372004416,20508,423908928,16174,357041024
84084,370955840,20512,407131712,16175,358089600
84086,369907264,20515,406607424,16180,357041024
84086,368858688,20515,406083136,16180,355992448
84087,369907264,20519,389305920,16180,356516736
84087,370955840,20522,388781632,16181,357041024
84088,372004416,20522,372004416,16183,356516736
84088,373052992,20525,355227200,16183,355992448
84088,372004416,20528,354702912,16183,356516736
84089,370955840,20528,354178624,16184,357041024
84089,369907264,20531,354702912,16186,356516736
84089,368858688,20532,355227200,16186,355992448
84089,367810112,20532,355751488,16186,356254592
84090,366761536,20532,356275776,16186,356516736
84090,365712960,20532,356800064,16189,356254592
84091,364664384,20533,357324352,16189,355992448
84091,363615808,20533,357848640,16189,356254592
84091,362567232,20533,358372928,16189,356516736
84092,361518656,20534,357848640,16191,356254592
84092,360470080,20534,358372928,16191,355992448
84092,359421504,20534,358897216,16191,356123520
84093,358372928,20535,359421504,16191,356254592
84093,357324352,20535,359945792,16194,356123520
84094,356275776,20535,360470080,16194,355992448
84094,355227200,20535,360994368,16194,356123520
84094,354178624,20537,360470080,16194,356254592
84095,354440768,20537,359945792,16196,356123520
84095,354702912,20538,360470080,16196,355992448
84095,354702912,20538,360994368,16196,355861376
84095,354702912,20539,360470080,16196,355730304
84095,357062208,20539,359945792,16197,351536000
84096,359421504,20539,359421504,16197,347341696
84096,359945792,20539,358897216,16197,343147392
84096,360470080,20539,358372928,16198,338953088
84097,360994368,20539,357848640,16199,338822016
84225,361518656,20539,357324352,16199,338690944
84225,362042944,20539,356800064,16199,334496640
84225,362567232,20539,356275776,16200,333972352
84225,363091520,20540,355751488,16200,329778048
84225,363615808,20540,355227200,16201,325583744
84226,364140096,20540,354702912,16202,325059456
84226,364664384,20540,354178624,16202,324535168
84235,364140096,20541,354309696,16203,325059456
84235,363615808,20541,354440768,16204,325583744
84236,364140096,20541,354440768,16204,326108032
84236,364664384,20541,354440768,16205,326632320
84236,365188672,20541,355620416,16205,326763392
84236,365712960,20542,356800064,16205,326894464
84236,365188672,20542,356931136,16205,327025536
84236,364664384,20542,357062208,16205,327156608
84237,364140096,20542,357193280,16206,327025536
84237,363615808,20836,357324352,16206,327549824
84237,363091520,20836,357455424,16206,328074112
84237,362567232,20836,357586496,16207,328598400
84237,362042944,20836,357717568,16207,329122688
84237,361518656,20836,357848640,16208,328598400
84237,360994368,20861,357717568,16208,328074112
84237,360470080,20861,357586496,16208,327549824
84237,359945792,20861,357455424,16208,327025536
84261,359421504,20861,357324352,16208,326894464
84261,357062208,20861,357193280,16208,326763392
84262,354702912,20861,357062208,16208,326632320
84262,354440768,20861,356931136,16208,326108032
84262,354178624,20861,356800064,16208,325583744
84262,354440768,20861,355620416,16209,325059456
84262,354702912,20861,354440768,16209,324535168
84262,354702912,20862,354309696,16209,324666240
84262,354702912,20862,354178624,16209,324797312
84262,357062208,20862,354309696,16209,324797312
84262,359421504,20862,354440768,16209,324797312
84262,359945792,20862,354440768,16210,325976960
84262,360470080,20862,354440768,16210,327156608
84263,360994368,20862,355620416,16210,327287680
84372,361518656,20862,356800064,16210,327418752
84373,362042944,20863,356931136,16210,327549824
84373,362567232,20863,357062208,16528,327680896
84373,363091520,20863,357193280,16528,327811968
84373,363615808,21181,357324352,16528,327943040
84373,364140096,21181,357455424,16528,328074112
84373,364664384,21181,357586496,16528,328205184
84374,364140096,21181,357717568,16529,328074112
84374,363615808,21181,357848640,16529,327943040
84375,364140096,21181,357717568,16529,327811968
84375,364664384,21182,357586496,16529,327680896
84375,365188672,21182,357455424,16529,327549824
84375,365712960,21182,357324352,16529,327418752
84375,365188672,21182,357193280,16529,327287680
84376,364664384,21182,357062208,16529,327156608
84376,364140096,21182,356931136,16529,325976960
84376,363615808,21182,356800064,16529,324797312
84376,363091520,21182,355620416,16530,324666240
84376,362567232,21182,354440768,16530,324535168
84377,362042944,21183,354309696,16530,324666240
84377,361518656,21183,354178624,16530,324797312
84377,360994368,21183,354309696,16530,324797312
84377,360470080,21183,354440768,16530,324797312
84377,359945792,21183,354440768,16530,325976960
84377,359421504,21183,354440768,16530,327156608
84378,357062208,21183,355620416,16530,327287680
84378,354702912,21183,356800064,16530,327418752
84378,354440768,21183,356931136,16530,327549824
84378,354178624,21183,357062208,16836,327680896
84378,354440768,21184,357193280,16837,327811968
84378,354702912,21501,357324352,16837,327943040
84378,354702912,21501,357455424,16837,328074112
84378,354702912,21501,357586496,16837,328205184
84379,357062208,21501,357717568,16849,328074112
84379,359421504,21501,357848640,16849,327943040
84379,359945792,21505,357717568,16849,327811968
84379,360470080,21527,357586496,16849,327680896
84380,360994368,21527,357455424,16849,327549824
84513,361518656,21539,357324352,16849,327418752
84514,362042944,21539,357193280,16849,327287680
84514,362567232,21539,357062208,16849,327156608
84514,363091520,21539,356931136,16849,325976960
84514,363615808,21563,356800064,16850,324797312
84514,364140096,21563,355620416,16850,324666240
84514,364664384,21563,354440768,16850,324535168
84516,364140096,21563,354309696,16850,324666240
84516,363615808,21563,354178624,16850,324797312
84516,364140096,21563,354309696,16850,324797312
84516,364664384,21563,354440768,16850,324797312
84517,365188672,21563,354440768,16850,325976960
84517,365712960,21563,354440768,16851,327156608
84517,365188672,21563,355620416,16851,327287680
84517,364664384,21564,356800064,16851,327418752
84517,364140096,21564,356931136,16851,327549824
84517,363615808,21564,357062208,17157,327680896
84517,363091520,21564,357193280,17157,327811968
84517,362567232,21822,357324352,17157,327943040
84518,362042944,21822,357455424,17157,328074112
84518,361518656,21822,357586496,17157,328205184
84518,360994368,21822,357717568,17169,328074112
84518,360470080,21822,357848640,17169,327943040
84519,359945792,21824,357717568,17170,327811968
84519,359421504,21824,357586496,17170,327680896
84519,357062208,21824,357455424,17170,327549824
84519,354702912,21824,357324352,17170,327418752
84520,354440768,21824,357193280,17170,327287680
84520,354178624,21824,357062208,17170,327156608
84520,354440768,21825,356931136,17170,325976960
84520,354702912,21825,356800064,17170,324797312
84520,354702912,21825,355620416,17170,324666240
84520,354702912,21825,354440768,17170,324535168
84520,357062208,21825,354309696,17170,324666240
84520,359421504,21825,354178624,17170,324797312
84520,359945792,21825,354702912,17170,324797312
84520,360470080,21825,355227200,17170,324797312
84521,360994368,21825,355227200,17171,325976960
84655,361518656,21825,355227200,17171,327156608
84655,362042944,21826,355489344,17171,327287680
84655,362567232,21826,355751488,17171,327418752
84655,363091520,21826,356013632,17171,327549824
84655,363615808,21826,356275776,17477,327680896
84655,364140096,21826,364664384,17477,327811968
84655,364664384,21826,373052992,17477,327943040
84657,364140096,21826,373315136,17477,328074112
84657,363615808,21827,373577280,17477,328205184
84658,364140096,21827,373315136,17490,328074112
84658,364664384,21828,381703744,17490,327943040
84658,365188672,21828,381965888,17490,327811968
84658,365712960,21828,382228032,17490,327680896
84658,365188672,21829,390616640,17490,327549824
84658,364664384,21829,399005248,17490,327418752
84658,364140096,21830,407393856,17490,327287680
84658,363615808,21830,415782464,17490,327156608
84659,363091520,21830,416044608,17490,325976960
84659,362567232,21830,416306752,17491,324797312
84659,362042944,21830,420501056,17491,324666240
84659,361518656,21831,424695360,17491,324535168
84659,360994368,21845,420501056,17491,325059456
84659,360470080,21845,416306752,17491,325583744
84660,359945792,21846,420501056,17491,325583744
84660,359421504,21846,424695360,17491,325583744
84660,357062208,21857,420501056,17491,325845888
84661,354702912,21858,416306752,17491,326108032
84661,354440768,21858,418403904,17491,326173568
84661,354178624,21859,420501056,17491,326239104
84662,356275776,21867,418403904,17492,326501248
84662,358372928,21867,416306752,17492,326763392
84662,425481792,21868,418403904,17492,328860544
84663,492590656,21868,420501056,17493,330957696
84663,494687808,21874,418403904,17493,331219840
84671,496784960,21875,416306752,17493,331481984
84673,498882112,21875,417355328,17493,331219840
84673,500979264,21875,418403904,17494,333316992
84673,503076416,21882,417355328,17494,333382528
84673,500979264,21882,416306752,17494,333448064
84674,498882112,21882,417355328,17494,335545216
84674,496784960,21883,418403904,17495,337642368
84675,494687808,21888,417355328,17495,339739520
84676,561796672,21888,416306752,17495,341836672
84676,628905536,21889,416831040,17495,341902208
84677,696014400,21889,417355328,17495,341967744
84678,763123264,21894,416831040,17496,343016320
84679,830232128,21894,416306752,17496,344064896
84679,897340992,21894,416831040,17501,343016320
84679,830232128,21894,417355328,17501,341967744
