Op Number,Percent Completion (Old),Time (ms),Old (bytes),Initial,Time (ms),Iterator (bytes),Percent Completion (Iterator),Iterator Ops,Time (ms),Percent Completion (8bit),New (bytes),uint8_t Buffers
11173,69.99%,153856,354440768,338.02106,,,,,,,,
11174,69.99%,153857,354309696,337.89606,,,,,,,,
11175,70.00%,153857,354178624,337.77106,,,,,,,,
11176,70.01%,153857,354309696,337.89606,,,,,,,,
11177,70.01%,153857,354440768,338.02106,,,,,,,,
11178,70.02%,153857,354571840,338.14606,,,,,,,,
11179,70.02%,153857,354702912,338.27106,,,,,,,,
11180,70.03%,153858,354833984,338.39606,,,,,,,,
11181,70.04%,153858,354965056,338.52106,,,,,,,,
11182,70.04%,153858,355096128,338.64606,,,,,,,,
11183,70.05%,153858,355227200,338.77106,,,,,,,,
11184,70.06%,153859,355358272,338.89606,,,,,,,,
11185,70.06%,153859,355489344,339.02106,,,,,,,,
11186,70.07%,153859,355620416,339.14606,,,,,,,,
11187,70.07%,153859,355489344,339.02106,,,,,,,,
11188,70.08%,153859,355358272,338.89606,,,,,,,,
11189,70.09%,153859,355227200,338.77106,,,,,,,,
11190,70.09%,153859,355096128,338.64606,,,,,,,,
11191,70.10%,153859,355227200,338.77106,,,,,,,,
11192,70.11%,153859,355227200,338.77106,,,,,,,,
11193,70.11%,153859,355358272,338.89606,,,,,,,,
11194,70.12%,153859,355489344,339.02106,,,,,,,,
11195,70.12%,153859,355620416,339.14606,,,,,,,,
11196,70.13%,153859,355489344,339.02106,,,,,,,,
11197,70.14%,153859,355358272,338.89606,,,,,,,,
11198,70.14%,153859,355489344,339.02106,,,,,,,,
11199,70.15%,153859,355620416,339.14606,,,,,,,,
11200,70.16%,153859,355751488,339.27106,,,,,,,,
11201,70.16%,153860,355882560,339.39606,,,,,,,,
11202,70.17%,153860,356013632,339.52106,,,,,,,,
11203,70.17%,153860,356144704,339.64606,,,,,,,,
11204,70.18%,153860,356275776,339.77106,,,,,,,,
11205,70.19%,153860,356406848,339.89606,,,,,,,,
11206,70.19%,153860,356537920,340.02106,,,,,,,,
11207,70.20%,153860,356668992,340.14606,,,,,,,,
11208,70.21%,153860,356537920,340.02106,,,,,,,,
11209,70.21%,153860,356406848,339.89606,,,,,,,,
11210,70.22%,153860,356275776,339.77106,,,,,,,,
11211,70.22%,153860,356144704,339.64606,,,,,,,,
11212,70.23%,153860,356275776,339.77106,,,,,,,,
11213,70.24%,153860,356406848,339.89606,,,,,,,,
11214,70.24%,153860,356537920,340.02106,,,,,,,,
11215,70.25%,153860,356668992,340.14606,,,,,,,,
11216,70.26%,153860,356537920,340.02106,,,,,,,,
11217,70.26%,153860,356406848,339.89606,,,,,,,,
11218,70.27%,153860,356275776,339.77106,,,,,,,,
11219,70.28%,153860,356144704,339.64606,,,,,,,,
11220,70.28%,153860,356013632,339.52106,,,,,,,,
11221,70.29%,153860,355882560,339.39606,,,,,,,,
11222,70.29%,153860,355751488,339.27106,,,,,,,,
11223,70.30%,153860,355620416,339.14606,,,,,,,,
11224,70.31%,153860,355489344,339.02106,,,,,,,,
11225,70.31%,153860,355620416,339.14606,,,,,,,,
11226,70.32%,153860,355751488,339.27106,,,,,,,,
11227,70.33%,153860,355882560,339.39606,,,,,,,,
11228,70.33%,153860,356013632,339.52106,,,,,,,,
11229,70.34%,153860,356144704,339.64606,,,,,,,,
11230,70.34%,153860,356275776,339.77106,,,,,,,,
11231,70.35%,153860,356144704,339.64606,,,,,,,,
11232,70.36%,153860,356275776,339.77106,,,,,,,,
11233,70.36%,153860,356406848,339.89606,,,,,,,,
11234,70.37%,153860,356275776,339.77106,,,,,,,,
11235,70.38%,153861,356144704,339.64606,,,,,,,,
11236,70.38%,153861,356275776,339.77106,,,,,,,,
11237,70.39%,153861,356406848,339.89606,,,,,,,,
11238,70.39%,153861,356275776,339.77106,,,,,,,,
11239,70.40%,153861,356144704,339.64606,,,,,,,,
11240,70.41%,153861,356275776,339.77106,,,,,,,,
11241,70.41%,153861,356406848,339.89606,,,,,,,,
11242,70.42%,153861,356537920,340.02106,,,,,,,,
11243,70.43%,153861,356406848,339.89606,,,,,,,,
11244,70.43%,153861,356275776,339.77106,,,,,,,,
11245,70.44%,153861,356144704,339.64606,,,,,,,,
11246,70.44%,153861,356013632,339.52106,,,,,,,,
11247,70.45%,153861,356144704,339.64606,,,,,,,,
11248,70.46%,153861,356275776,339.77106,,,,,,,,
11249,70.46%,153861,356406848,339.89606,,,,,,,,
11250,70.47%,153861,356537920,340.02106,,,,,,,,
11251,70.48%,153861,356406848,339.89606,,,,,,,,
11252,70.48%,153861,356275776,339.77106,,,,,,,,
11253,70.49%,153861,356144704,339.64606,,,,,,,,
11254,70.49%,153861,356013632,339.52106,,,,,,,,
11255,70.50%,153861,355882560,339.39606,,,,,,,,
11256,70.51%,153861,355751488,339.27106,,,,,,,,
11257,70.51%,153861,355620416,339.14606,,,,,,,,
11258,70.52%,153861,355489344,339.02106,,,,,,,,
11259,70.53%,153861,355358272,338.89606,,,,,,,,
11260,70.53%,153861,355227200,338.77106,,,,,,,,
11261,70.54%,153862,355096128,338.64606,,,,,,,,
11262,70.54%,153862,354965056,338.52106,,,,,,,,
11263,70.55%,153862,354833984,338.39606,,,,,,,,
11264,70.56%,153862,354702912,338.27106,,,,,,,,
11265,70.56%,153862,354571840,338.14606,,,,,,,,
11266,70.57%,153862,354440768,338.02106,,,,,,,,
11267,70.58%,153862,354309696,337.89606,,,,,,,,
11268,70.58%,153862,354178624,337.77106,,,,,,,,
11269,70.59%,153862,354211392,337.80231,,,,,,,,
11270,70.59%,153862,354244160,337.83356,,,,,,,,
11271,70.60%,153862,354244160,337.83356,,,,,,,,
11272,70.61%,153862,354244160,337.83356,,,,,,,,
11273,70.61%,153862,354539072,338.11481,,,,,,,,
11274,70.62%,153862,354833984,338.39606,,,,,,,,
11275,70.63%,153862,354866752,338.42731,,,,,,,,
11276,70.63%,153862,354899520,338.45856,,,,,,,,
11277,70.64%,153862,354932288,338.48981,,,,,,,,
11278,70.64%,153945,354965056,338.52106,,,,,,,,
11279,70.65%,153945,354997824,338.55231,,,,,,,,
11280,70.66%,153945,355030592,338.58356,,,,,,,,
11281,70.66%,153945,355063360,338.61481,,,,,,,,
11282,70.67%,153945,355096128,338.64606,,,,,,,,
11283,70.68%,153945,355128896,338.67731,,,,,,,,
11284,70.68%,153945,355161664,338.70856,,,,,,,,
11285,70.69%,153970,355128896,338.67731,,,,,,,,
11286,70.69%,153970,355096128,338.64606,,,,,,,,
11287,70.70%,153970,355128896,338.67731,,,,,,,,
11288,70.71%,153970,355161664,338.70856,,,,,,,,
11289,70.71%,153970,355194432,338.73981,,,,,,,,
11290,70.72%,153970,355227200,338.77106,,,,,,,,
11291,70.73%,153970,355194432,338.73981,,,,,,,,
11292,70.73%,153970,355161664,338.70856,,,,,,,,
11293,70.74%,153970,355128896,338.67731,,,,,,,,
11294,70.74%,153970,355096128,338.64606,,,,,,,,
11295,70.75%,153970,355063360,338.61481,,,,,,,,
11296,70.76%,153970,355030592,338.58356,,,,,,,,
11297,70.76%,153970,354997824,338.55231,,,,,,,,
11298,70.77%,153970,354965056,338.52106,,,,,,,,
11299,70.78%,153970,354932288,338.48981,,,,,,,,
11300,70.78%,153970,354899520,338.45856,,,,,,,,
11301,70.79%,153970,354866752,338.42731,,,,,,,,
11302,70.79%,153970,354833984,338.39606,,,,,,,,
11303,70.80%,153970,354539072,338.11481,,,,,,,,
11304,70.81%,153970,354244160,337.83356,,,,,,,,
11305,70.81%,153970,354211392,337.80231,,,,,,,,
11306,70.82%,153970,354178624,337.77106,,,,,,,,
11307,70.83%,153970,354211392,337.80231,,,,,,,,
11308,70.83%,153970,354244160,337.83356,,,,,,,,
11309,70.84%,153970,354244160,337.83356,,,,,,,,
11310,70.85%,153970,354244160,337.83356,,,,,,,,
11311,70.85%,153970,354539072,338.11481,,,,,,,,
11312,70.86%,153970,354833984,338.39606,,,,,,,,
11313,70.86%,153970,354866752,338.42731,,,,,,,,
11314,70.87%,153970,354899520,338.45856,,,,,,,,
11315,70.88%,153970,354932288,338.48981,,,,,,,,
11316,70.88%,154053,354965056,338.52106,,,,,,,,
11317,70.89%,154053,354997824,338.55231,,,,,,,,
11318,70.90%,154053,355030592,338.58356,,,,,,,,
11319,70.90%,154053,355063360,338.61481,,,,,,,,
11320,70.91%,154053,355096128,338.64606,,,,,,,,
11321,70.91%,154053,355128896,338.67731,,,,,,,,
11322,70.92%,154053,355161664,338.70856,,,,,,,,
11323,70.93%,154078,355128896,338.67731,,,,,,,,
11324,70.93%,154078,355096128,338.64606,,,,,,,,
11325,70.94%,154078,355128896,338.67731,,,,,,,,
11326,70.95%,154078,355161664,338.70856,,,,,,,,
11327,70.95%,154078,355194432,338.73981,,,,,,,,
11328,70.96%,154078,355227200,338.77106,,,,,,,,
11329,70.96%,154078,355194432,338.73981,,,,,,,,
11330,70.97%,154078,355161664,338.70856,,,,,,,,
11331,70.98%,154078,355128896,338.67731,,,,,,,,
11332,70.98%,154078,355096128,338.64606,,,,,,,,
11333,70.99%,154078,355063360,338.61481,,,,,,,,
11334,71.00%,154078,355030592,338.58356,,,,,,,,
11335,71.00%,154078,354997824,338.55231,,,,,,,,
11336,71.01%,154078,354965056,338.52106,,,,,,,,
11337,71.01%,154078,354932288,338.48981,,,,,,,,
11338,71.02%,154078,354899520,338.45856,,,,,,,,
11339,71.03%,154078,354866752,338.42731,,,,,,,,
11340,71.03%,154078,354833984,338.39606,,,,,,,,
11341,71.04%,154078,354539072,338.11481,,,,,,,,
11342,71.05%,154078,354244160,337.83356,,,,,,,,
11343,71.05%,154078,354211392,337.80231,,,,,,,,
11344,71.06%,154078,354178624,337.77106,,,,,,,,
11345,71.06%,154078,354211392,337.80231,,,,,,,,
11346,71.07%,154078,354244160,337.83356,,,,,,,,
11347,71.08%,154078,354244160,337.83356,,,,,,,,
11348,71.08%,154078,354244160,337.83356,,,,,,,,
11349,71.09%,154078,354539072,338.11481,,,,,,,,
11350,71.10%,154078,354833984,338.39606,,,,,,,,
11351,71.10%,154078,354866752,338.42731,,,,,,,,
11352,71.11%,154078,354899520,338.45856,,,,,,,,
11353,71.11%,154078,354932288,338.48981,,,,,,,,
11354,71.12%,154173,354965056,338.52106,,,,,,,,
11355,71.13%,154173,354997824,338.55231,,,,,,,,
11356,71.13%,154173,355030592,338.58356,,,,,,,,
11357,71.14%,154173,355063360,338.61481,,,,,,,,
11358,71.15%,154173,355096128,338.64606,,,,,,,,
11359,71.15%,154173,355128896,338.67731,,,,,,,,
11360,71.16%,154173,355161664,338.70856,,,,,,,,
11361,71.16%,154186,355128896,338.67731,,,,,,,,
11362,71.17%,154186,355096128,338.64606,,,,,,,,
11363,71.18%,154186,355128896,338.67731,,,,,,,,
11364,71.18%,154186,355161664,338.70856,,,,,,,,
11365,71.19%,154186,355194432,338.73981,,,,,,,,
11366,71.20%,154186,355227200,338.77106,,,,,,,,
11367,71.20%,154186,355194432,338.73981,,,,,,,,
11368,71.21%,154186,355161664,338.70856,,,,,,,,
11369,71.21%,154186,355128896,338.67731,,,,,,,,
11370,71.22%,154186,355096128,338.64606,,,,,,,,
11371,71.23%,154186,355063360,338.61481,,,,,,,,
11372,71.23%,154186,355030592,338.58356,,,,,,,,
11373,71.24%,154186,354997824,338.55231,,,,,,,,
11374,71.25%,154186,354965056,338.52106,,,,,,,,
11375,71.25%,154186,354932288,338.48981,,,,,,,,
11376,71.26%,154186,354899520,338.45856,,,,,,,,
11377,71.26%,154186,354866752,338.42731,,,,,,,,
11378,71.27%,154186,354833984,338.39606,,,,,,,,
11379,71.28%,154186,354539072,338.11481,,,,,,,,
11380,71.28%,154186,354244160,337.83356,,,,,,,,
11381,71.29%,154186,354211392,337.80231,,,,,,,,
11382,71.30%,154186,354178624,337.77106,,,,,,,,
11383,71.30%,154186,354211392,337.80231,,,,,,,,
11384,71.31%,154186,354244160,337.83356,,,,,,,,
11385,71.31%,154186,354244160,337.83356,,,,,,,,
11386,71.32%,154186,354244160,337.83356,,,,,,,,
11387,71.33%,154186,354539072,338.11481,,,,,,,,
11388,71.33%,154186,354833984,338.39606,,,,,,,,
11389,71.34%,154186,354866752,338.42731,,,,,,,,
11390,71.35%,154186,354899520,338.45856,,,,,,,,
11391,71.35%,154186,354932288,338.48981,,,,,,,,
11392,71.36%,154269,354965056,338.52106,,,,,,,,
11393,71.37%,154269,354997824,338.55231,,,,,,,,
11394,71.37%,154269,355030592,338.58356,,,,,,,,
11395,71.38%,154269,355063360,338.61481,,,,,,,,
11396,71.38%,154269,355096128,338.64606,,,,,,,,
11397,71.39%,154269,355128896,338.67731,,,,,,,,
11398,71.40%,154269,355161664,338.70856,,,,,,,,
11399,71.40%,154294,355128896,338.67731,,,,,,,,
11400,71.41%,154294,355096128,338.64606,,,,,,,,
11401,71.42%,154294,355128896,338.67731,,,,,,,,
11402,71.42%,154294,355161664,338.70856,,,,,,,,
11403,71.43%,154294,355194432,338.73981,,,,,,,,
11404,71.43%,154294,355227200,338.77106,,,,,,,,
11405,71.44%,154294,355194432,338.73981,,,,,,,,
11406,71.45%,154294,355161664,338.70856,,,,,,,,
11407,71.45%,154294,355128896,338.67731,,,,,,,,
11408,71.46%,154294,355096128,338.64606,,,,,,,,
11409,71.47%,154294,355063360,338.61481,,,,,,,,
11410,71.47%,154294,355030592,338.58356,,,,,,,,
11411,71.48%,154294,354997824,338.55231,,,,,,,,
11412,71.48%,154294,354965056,338.52106,,,,,,,,
11413,71.49%,154294,354932288,338.48981,,,,,,,,
11414,71.50%,154294,354899520,338.45856,,,,,,,,
11415,71.50%,154294,354866752,338.42731,,,,,,,,
11416,71.51%,154294,354833984,338.39606,,,,,,,,
11417,71.52%,154294,354539072,338.11481,,,,,,,,
11418,71.52%,154294,354244160,337.83356,,,,,,,,
11419,71.53%,154294,354211392,337.80231,,,,,,,,
11420,71.53%,154294,354178624,337.77106,,,,,,,,
11421,71.54%,154294,354309696,337.89606,,,,,,,,
11422,71.55%,154294,354440768,338.02106,,,,,,,,
11423,71.55%,154294,358635072,342.02106,,,,,,,,
11424,71.56%,154295,362829376,346.02106,,,,,,,,
11425,71.57%,154295,362960448,346.14606,,,,,,,,
11426,71.57%,154295,363091520,346.27106,,,,,,,,
11427,71.58%,154296,363222592,346.39606,,,,,,,,
11428,71.58%,154296,363353664,346.52106,,,,,,,,
11429,71.59%,154296,363484736,346.64606,,,,,,,,
11430,71.60%,154296,363353664,346.52106,,,,,,,,
11431,71.60%,154296,363222592,346.39606,,,,,,,,
11432,71.61%,154296,363091520,346.27106,,,,,,,,
11433,71.62%,154297,362960448,346.14606,,,,,,,,
11434,71.62%,154297,367154752,350.14606,,,,,,,,
11435,71.63%,154297,371349056,354.14606,,,,,,,,
11436,71.63%,154298,375543360,358.14606,,,,,,,,
11437,71.64%,154298,379737664,362.14606,,,,,,,,
11438,71.65%,154299,383931968,366.14606,,,,,,,,
11439,71.65%,154299,388126272,370.14606,,,,,,,,
11440,71.66%,154299,383931968,366.14606,,,,,,,,
11441,71.67%,154300,379737664,362.14606,,,,,,,,
11442,71.67%,154301,375543360,358.14606,,,,,,,,
11443,71.68%,154302,371349056,354.14606,,,,,,,,
11444,71.68%,154303,367154752,350.14606,,,,,,,,
11445,71.69%,154304,362960448,346.14606,,,,,,,,
11446,71.70%,154305,367154752,350.14606,,,,,,,,
11447,71.70%,154305,367285824,350.27106,,,,,,,,
11448,71.71%,154305,367416896,350.39606,,,,,,,,
11449,71.72%,154306,371611200,354.39606,,,,,,,,
11450,71.72%,154307,375805504,358.39606,,,,,,,,
11451,71.73%,154307,379999808,362.39606,,,,,,,,
11452,71.73%,154307,384194112,366.39606,,,,,,,,
11453,71.74%,154307,379999808,362.39606,,,,,,,,
11454,71.75%,154308,375805504,358.39606,,,,,,,,
11455,71.75%,154309,379999808,362.39606,,,,,,,,
11456,71.76%,154309,384194112,366.39606,,,,,,,,
11457,71.77%,154310,388388416,370.39606,,,,,,,,
11458,71.77%,154310,392582720,374.39606,,,,,,,,
11459,71.78%,154310,388388416,370.39606,,,,,,,,
11460,71.78%,154311,384194112,366.39606,,,,,,,,
11461,71.79%,154312,386291264,368.39606,,,,,,,,
11462,71.80%,154312,388388416,370.39606,,,,,,,,
11463,71.80%,154312,390485568,372.39606,,,,,,,,
11464,71.81%,154313,392582720,374.39606,,,,,,,,
11465,71.82%,154313,394679872,376.39606,,,,,,,,
11466,71.82%,154314,396777024,378.39606,,,,,,,,
11467,71.83%,154314,398874176,380.39606,,,,,,,,
11468,71.83%,154314,400971328,382.39606,,,,,,,,
11469,71.84%,154315,403068480,384.39606,,,,,,,,
11470,71.85%,154315,405165632,386.39606,,,,,,,,
11471,71.85%,154315,407262784,388.39606,,,,,,,,
11472,71.86%,154315,409359936,390.39606,,,,,,,,
11473,71.87%,154315,407262784,388.39606,,,,,,,,
11474,71.87%,154316,409359936,390.39606,,,,,,,,
11475,71.88%,154316,411457088,392.39606,,,,,,,,
11476,71.88%,154316,409359936,390.39606,,,,,,,,
11477,71.89%,154317,407262784,388.39606,,,,,,,,
11478,71.90%,154318,409359936,390.39606,,,,,,,,
11479,71.90%,154318,411457088,392.39606,,,,,,,,
11480,71.91%,154318,409359936,390.39606,,,,,,,,
11481,71.92%,154319,407262784,388.39606,,,,,,,,
11482,71.92%,154320,409359936,390.39606,,,,,,,,
11483,71.93%,154320,411457088,392.39606,,,,,,,,
11484,71.94%,154321,413554240,394.39606,,,,,,,,
11485,71.94%,154321,411457088,392.39606,,,,,,,,
11486,71.95%,154321,409359936,390.39606,,,,,,,,
11487,71.95%,154324,407262784,388.39606,,,,,,,,
11488,71.96%,154324,405165632,386.39606,,,,,,,,
11489,71.97%,154325,407262784,388.39606,,,,,,,,
11490,71.97%,154325,409359936,390.39606,,,,,,,,
11491,71.98%,154325,407262784,388.39606,,,,,,,,
11492,71.99%,154325,405165632,386.39606,,,,,,,,
11493,71.99%,154326,407262784,388.39606,,,,,,,,
11494,72.00%,154326,409359936,390.39606,,,,,,,,
11495,72.00%,154327,411457088,392.39606,,,,,,,,
11496,72.01%,154327,413554240,394.39606,,,,,,,,
11497,72.02%,154327,411457088,392.39606,,,,,,,,
11498,72.02%,154328,413554240,394.39606,,,,,,,,
11499,72.03%,154328,415651392,396.39606,,,,,,,,
11500,72.04%,154328,413554240,394.39606,,,,,,,,
11501,72.04%,154329,411457088,392.39606,,,,,,,,
11502,72.05%,154330,413554240,394.39606,,,,,,,,
11503,72.05%,154330,415651392,396.39606,,,,,,,,
11504,72.06%,154330,413554240,394.39606,,,,,,,,
11505,72.07%,154330,411457088,392.39606,,,,,,,,
11506,72.07%,154331,413554240,394.39606,,,,,,,,
11507,72.08%,154331,415651392,396.39606,,,,,,,,
11508,72.09%,154332,417748544,398.39606,,,,,,,,
11509,72.09%,154332,415651392,396.39606,,,,,,,,
11510,72.10%,154332,413554240,394.39606,,,,,,,,
11511,72.10%,154336,411457088,392.39606,,,,,,,,
11512,72.11%,154336,409359936,390.39606,,,,,,,,
11513,72.12%,154337,411457088,392.39606,,,,,,,,
11514,72.12%,154337,413554240,394.39606,,,,,,,,
11515,72.13%,154337,411457088,392.39606,,,,,,,,
11516,72.14%,154337,409359936,390.39606,,,,,,,,
11517,72.14%,154338,407262784,388.39606,,,,,,,,
11518,72.15%,154338,405165632,386.39606,,,,,,,,
11519,72.15%,154339,407262784,388.39606,,,,,,,,
11520,72.16%,154339,409359936,390.39606,,,,,,,,
11521,72.17%,154340,411457088,392.39606,,,,,,,,
11522,72.17%,154340,413554240,394.39606,,,,,,,,
11523,72.18%,154340,411457088,392.39606,,,,,,,,
11524,72.19%,154341,409359936,390.39606,,,,,,,,
11525,72.19%,154341,407262784,388.39606,,,,,,,,
11526,72.20%,154342,405165632,386.39606,,,,,,,,
11527,72.20%,154342,404117056,385.39606,,,,,,,,
11528,72.21%,154342,403068480,384.39606,,,,,,,,
11529,72.22%,154342,402019904,383.39606,,,,,,,,
11530,72.22%,154342,400971328,382.39606,,,,,,,,
11531,72.23%,154342,399922752,381.39606,,,,,,,,
11532,72.24%,154342,398874176,380.39606,,,,,,,,
11533,72.24%,154342,397825600,379.39606,,,,,,,,
11534,72.25%,154342,396777024,378.39606,,,,,,,,
11535,72.25%,154342,394679872,376.39606,,,,,,,,
11536,72.26%,154342,392582720,374.39606,,,,,,,,
11537,72.27%,154343,393631296,375.39606,,,,,,,,
11538,72.27%,154343,394679872,376.39606,,,,,,,,
11539,72.28%,154344,395728448,377.39606,,,,,,,,
11540,72.29%,154344,396777024,378.39606,,,,,,,,
11541,72.29%,154344,395728448,377.39606,,,,,,,,
11542,72.30%,154345,396777024,378.39606,,,,,,,,
11543,72.30%,154345,397825600,379.39606,,,,,,,,
11544,72.31%,154346,396777024,378.39606,,,,,,,,
11545,72.32%,154346,395728448,377.39606,,,,,,,,
11546,72.32%,154347,396777024,378.39606,,,,,,,,
11547,72.33%,154347,397825600,379.39606,,,,,,,,
11548,72.34%,154347,396777024,378.39606,,,,,,,,
11549,72.34%,154348,395728448,377.39606,,,,,,,,
11550,72.35%,154348,396777024,378.39606,,,,,,,,
11551,72.35%,154349,397825600,379.39606,,,,,,,,
11552,72.36%,154349,398874176,380.39606,,,,,,,,
11553,72.37%,154349,397825600,379.39606,,,,,,,,
11554,72.37%,154349,396777024,378.39606,,,,,,,,
11555,72.38%,154352,395728448,377.39606,,,,,,,,
11556,72.39%,154352,394679872,376.39606,,,,,,,,
11557,72.39%,154353,395728448,377.39606,,,,,,,,
11558,72.40%,154353,396777024,378.39606,,,,,,,,
11559,72.40%,154354,395728448,377.39606,,,,,,,,
11560,72.41%,154354,394679872,376.39606,,,,,,,,
11561,72.42%,154354,395728448,377.39606,,,,,,,,
11562,72.42%,154355,396777024,378.39606,,,,,,,,
11563,72.43%,154355,397825600,379.39606,,,,,,,,
11564,72.44%,154356,398874176,380.39606,,,,,,,,
11565,72.44%,154356,397825600,379.39606,,,,,,,,
11566,72.45%,154357,398874176,380.39606,,,,,,,,
11567,72.46%,154357,399922752,381.39606,,,,,,,,
11568,72.46%,154357,398874176,380.39606,,,,,,,,
11569,72.47%,154358,397825600,379.39606,,,,,,,,
11570,72.47%,154358,398874176,380.39606,,,,,,,,
11571,72.48%,154359,399922752,381.39606,,,,,,,,
11572,72.49%,154359,398874176,380.39606,,,,,,,,
11573,72.49%,154359,397825600,379.39606,,,,,,,,
11574,72.50%,154360,398874176,380.39606,,,,,,,,
11575,72.51%,154360,399922752,381.39606,,,,,,,,
11576,72.51%,154361,400971328,382.39606,,,,,,,,
11577,72.52%,154361,399922752,381.39606,,,,,,,,
11578,72.52%,154361,398874176,380.39606,,,,,,,,
11579,72.53%,154363,397825600,379.39606,,,,,,,,
11580,72.54%,154364,396777024,378.39606,,,,,,,,
11581,72.54%,154364,397825600,379.39606,,,,,,,,
11582,72.55%,154365,398874176,380.39606,,,,,,,,
11583,72.56%,154365,397825600,379.39606,,,,,,,,
11584,72.56%,154365,396777024,378.39606,,,,,,,,
11585,72.57%,154365,395728448,377.39606,,,,,,,,
11586,72.57%,154366,394679872,376.39606,,,,,,,,
11587,72.58%,154367,395728448,377.39606,,,,,,,,
11588,72.59%,154367,396777024,378.39606,,,,,,,,
11589,72.59%,154367,397825600,379.39606,,,,,,,,
11590,72.60%,154368,398874176,380.39606,,,,,,,,
11591,72.61%,154368,397825600,379.39606,,,,,,,,
11592,72.61%,154368,396777024,378.39606,,,,,,,,
11593,72.62%,154369,395728448,377.39606,,,,,,,,
11594,72.62%,154369,394679872,376.39606,,,,,,,,
11595,72.63%,154369,394155584,375.89606,,,,,,,,
